Review ID,Valid,Topic,Text Span,Errors
1,True,Room,"New, comfortable apartments",
1,True,Room,close to the airport,
1,True,Room,to very clean beach,
1,True,Staff,Staff is extremely helpful and easy to communicate with,
1,True,Staff,easy to communicate with ,
1,True,Location,close to the airport,
1,True,Location,to very clean beach,
1,True,Location,beach,
1,True,Location,airport,
1,True,Location,the airport,
1,True,Location,very clean beach,
1,True,Location,clean beach,
1,True,Location,to,
1,True,Food,Tasty food on the first floor,
1,True,Food,comfortable restaurant for both cozy evenings and calm work to escape the heat in the midday,
1,True,Food,on,
1,True,Food,first floor,
1,True,Food,to,
1,True,Food,the first floor,
1,True,Food,and,
1,True,Food,in,
1,True,Food,the,
1,True,Off,Nothing at all.,
2,False,(parse failed),,json_parse_error: Expecting ':' delimiter: line 1 column 742 (char 741)
3,False,Location,the location is great and near the airport.,
3,False,Location,bus stop is very close.,
4,False,Staff,Great staff,
4,False,Staff,Great service,
4,False,Room,Clean room,
4,False,Room,Great quality,
4,False,Location,Great location for restaurants,
4,False,Location,Great location for a short drive to the airport,
4,False,Location,Great stuff,
5,True,Room,very comfortable beds,
5,True,Location,in a very convenient location.,
5,True,Location,a great beach,
5,True,Location,An easy stroll to numerous nice restaurants,
6,False,(parse failed),,json_parse_error: Unterminated string starting at: line 1 column 5295 (char 5294)
7,True,Room,great,
7,True,Staff,great,
7,True,Location,great,
8,False,Location,"nice location, lovely personal, renovated,",
8,False,Staff,lovely personal,
8,False,Off,nothing,
9,False,Food,fresh fruit or veg,
9,False,Location,town-centre (and airport by the way so no need for 21 euro taxi),
9,False,Off,maybe possibility of purchasing fresh fruit or veg,
10,True,Room,Great modern room,
10,True,Location,quiet location,
11,False,Staff,Maria at reception is just great she really took time to explain where to go how to get there and so helpful ... ⮝,
11,False,Staff,"Richard the chef this guy is like the friendliest guy ever, such a nice guy with a permanent. Smile 😊",
11,False,Location,The bus stop which goes to and from the airport as well as the town center is a minutes walk away and just 2 euros ,
11,False,Location,I don't think I need to mention where I'll be staying next time I'm in Larnaka.. 😊,
11,False,Food,Oh yeah the food is great to and very reasonable prices ..,
11,False,Off,Not applicable,
12,False,Staff,The staff were exceptional. So helpful and friendly.,
12,False,Staff,The staff were exceptional. So helpful and friendly.,
12,False,Staff,The breakfast was lovely with room service too.,
12,False,Staff,Very clean and comfortable.,
13,False,Room,"The rooms are lovely and new, very clean and comfortable.",
13,False,Room,The mattress was to my taste.,
13,False,Staff,"The staff are so welcoming, we felt like staying with family.",
13,False,Staff,Staff were lovely.,
13,False,Location,Short drive to the airport,
13,False,Location,"and very well located, just a short walk from the promenade, coffee shops restaurants.",
13,False,Location,Great location for restaurants.,
13,False,Location,Great location for a short drive to the airport.,
14,False,(parse failed),,json_parse_error: Expecting ':' delimiter: line 1 column 115 (char 114)
15,False,(parse failed),,"json_parse_error: Expecting ',' delimiter: line 1 column 873 (char 872)"
16,False,(parse failed),,json_parse_error: Expecting ':' delimiter: line 1 column 53 (char 52)
17,False,Room,Our room had a balcony with great view of the sea and surrounding area.,
17,False,Staff,The owner and staff were exceptionally friendly and supportive and helped with all our wishes.,
17,False,Staff,Staff were lovely.,
17,False,Location,Great location for restaurants.,
17,False,Location,Great location for a short drive to the airport.,
17,False,Location,Great location for a stay near the sea.,
17,False,Location,Great view of the sea and surrounding area.,
18,True,Room,A family run hotel,
18,True,Room,very bright,
18,True,Room,nice seating areas inside and out,
18,True,Room,Meals well prepared,
18,True,Staff,extremely friendly reception and dining staff,
18,True,Staff,friendly,
18,True,Location,Bus every 20 minutes to the centre of Larnaka,
18,True,Location,centre of Larnaka,
18,True,Location,Larnaka,
18,True,Food,good value,
18,True,Food,considering the price,
18,True,Food,Nothing,
18,True,Price,price,
18,True,Price,good value,
18,True,Price,considering the price,
18,True,Facility,very bright,
18,True,Facility,nice seating areas inside and out,
18,True,Facility,Meals well prepared,
18,True,Off,Nothing,
18,True,Off,considering the price,
19,False,Room,The room was spotless.,
19,False,Staff,Staff were lovely.,
19,False,Location,Great location for restaurants.,
19,False,Location,Great location for a short drive to the airport.,
20,True,Location,location,
20,True,Staff,friendly stuff,
20,True,Room,clean,
